dataset,seed,model_id,label,abbrev,family,MAPE,RMSPE,MAAPE,MASE,MSE,R2,cost_selected,epsilon_selected,sigma_selected,gamma_selected,sym_type_selected,mtry_selected,xgb_trees_selected,xgb_lr_selected,xgb_depth_selected
boston,16,b1,ε-SVR (MSE),SVR-MSE,baseline,15.660507254545406,33.492700874334766,8.601723410821396,0.31591116469605207,33.193350825286565,0.680022412477767,10,NA,0.266,7.0665385267680465,NA,NA,NA,NA,NA
boston,16,b2,Random Forest,RF,baseline,12.054556001723236,19.90355682614861,7.299107747773102,0.24665853960136866,14.428754820559707,0.8609095483389593,NA,NA,NA,NA,NA,6,NA,NA,NA
boston,16,b3,XGBoost,XGB,baseline,12.41383753585767,21.961087393660677,7.387827850214704,0.23977571987787702,13.382048946725126,0.8709995938458985,NA,NA,NA,NA,NA,NA,300,0.1,3
boston,16,b4,Linear Regression,LR,baseline,19.019507948650986,34.08189329908726,10.702690801064692,0.3661961201009745,26.695952088330007,0.7426561002896517,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,16,b5,WLS (1/y²),WLS,baseline,15.973915855767867,24.891173466269553,9.556799199118894,0.38048435978156575,36.1980555598937,0.6510576304267846,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,16,b6,Log-SVR,Log-SVR,baseline,13.732094918174909,27.083714101308654,7.874467186837351,0.298547736999157,35.79140907619303,0.6549776251725339,1,0.01,NA,0.224,NA,NA,NA,NA,NA
boston,16,b7a,QR (τ = 0.5),QR,baseline,17.69465705733343,32.663673755477035,9.968418715158451,0.3549422021858462,27.97370724692491,0.7303387836305628,NA,NA,NA,NA,NA,NA,NA,NA,NA
boston,17,m1,SVR-MAPE,SVR-MAPE,psvr,9.370788666767952,13.57461848251125,5.851041769655876,0.20510311090343772,9.15671789019745,0.8758766132290874,10,1,7.071,0.010000191803678796,NA,NA,NA,NA,NA
boston,17,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,10.182121877762812,14.516790233269564,6.3557457545218234,0.2164869704467127,10.352246426680091,0.8596706917724094,10,1,2.236,0.10000608036968646,odd,NA,NA,NA,NA
boston,17,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,12.77482876004052,17.5581685284247,7.928314647610124,0.3381150303227547,31.788190001589815,0.5690969352087893,100,NA,2.236,0.10000608036968646,NA,NA,NA,NA,NA
